om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,mt
720333,2022,06,08,2022-06-08,05:27:00,3,TX,48,0,55.0000,0,0,0,0,35.8400,-101.4500,35.8400,-101.4500,0,0,0,0,0,233,0,0,0,MG
720334,2022,06,08,2022-06-08,05:28:00,3,TX,48,0,50.0000,0,0,0,0,35.6500,-101.6200,35.6500,-101.6200,0,0,0,0,0,341,0,0,0,MG
720335,2022,06,08,2022-06-08,05:28:00,3,TX,48,0,53.0000,0,0,0,0,35.4200,-101.9300,35.4200,-101.9300,0,0,0,0,0,375,0,0,0,MG
720336,2022,06,08,2022-06-08,05:31:00,3,TX,48,0,58.0000,0,0,0,0,35.7100,-100.4600,35.7100,-100.4600,0,0,0,0,0,211,0,0,0,MG
720337,2022,06,08,2022-06-08,05:36:00,3,TX,48,0,63.0000,0,0,0,0,35.3400,-101.8100,35.3400,-101.8100,0,0,0,0,0,375,0,0,0,MG
720338,2022,06,08,2022-06-08,05:46:00,3,TX,48,0,62.0000,0,0,0,0,35.3000,-101.5400,35.3000,-101.5400,0,0,0,0,0,65,0,0,0,MG
720339,2022,06,08,2022-06-08,05:50:00,3,TX,48,0,57.0000,0,0,0,0,35.3300,-101.3900,35.3300,-101.3900,0,0,0,0,0,65,0,0,0,MG
720340,2022,06,08,2022-06-08,05:55:00,3,TX,48,0,70.0000,0,0,0,0,35.1500,-101.8800,35.1500,-101.8800,0,0,0,0,0,381,0,0,0,EG
720341,2022,06,08,2022-06-08,05:55:00,3,TX,48,0,57.0000,0,0,0,0,35.6200,-101.0000,35.6200,-101.0000,0,0,0,0,0,179,0,0,0,MG
720342,2022,06,08,2022-06-08,05:58:00,3,TX,48,0,63.0000,0,0,0,0,35.2200,-101.7200,35.2200,-101.7200,0,0,0,0,0,375,0,0,0,MG
720343,2022,06,08,2022-06-08,06:04:00,3,OK,40,0,65.0000,0,0,0,0,35.4800,-99.0100,35.4800,-99.0100,0,0,0,0,0,39,0,0,0,EG
720344,2022,06,08,2022-06-08,06:10:00,3,OK,40,0,63.0000,0,0,0,0,35.4100,-99.0500,35.4100,-99.0500,0,0,0,0,0,149,0,0,0,MG
720345,2022,06,08,2022-06-08,06:13:00,3,TX,48,0,56.0000,0,0,0,0,35.2300,-100.9000,35.2300,-100.9000,0,0,0,0,0,179,0,0,0,MG
720346,2022,06,08,2022-06-08,06:14:00,3,TX,48,0,60.0000,0,0,0,0,34.9800,-101.5000,34.9800,-101.5000,0,0,0,0,0,11,0,0,0,MG
720347,2022,06,08,2022-06-08,06:15:00,3,OK,40,0,52.0000,0,0,0,0,35.5100,-98.7700,35.5100,-98.7700,0,0,0,0,0,39,0,0,0,MG
720348,2022,06,08,2022-06-08,06:20:00,3,AR,05,0,61.0000,0,0,0,0,35.2300,-93.1700,35.2300,-93.1700,0,0,0,0,0,149,0,0,0,EG
720349,2022,06,08,2022-06-08,06:20:00,3,TX,48,0,50.0000,0,0,0,0,35.0300,-101.1900,35.0300,-101.1900,0,0,0,0,0,11,0,0,0,MG
720350,2022,06,08,2022-06-08,06:31:00,3,TX,48,0,55.0000,0,0,0,0,34.7300,-101.8324,34.7300,-101.8324,0,0,0,0,0,437,0,0,0,MG
720351,2022,06,08,2022-06-08,06:41:00,3,TX,48,0,55.0000,0,0,0,0,34.8200,-101.1200,34.8200,-101.1200,0,0,0,0,0,11,0,0,0,MG
720352,2022,06,08,2022-06-08,06:50:00,3,OK,40,0,61.0000,0,0,0,0,35.3100,-98.5500,35.3100,-98.5500,0,0,0,0,0,15,0,0,0,EG
720353,2022,06,08,2022-06-08,06:58:00,3,TX,48,0,55.0000,0,0,0,0,34.6411,-100.8000,34.6411,-100.8000,0,0,0,0,0,191,0,0,0,MG
720354,2022,06,08,2022-06-08,06:59:00,3,OK,40,0,51.0000,0,0,0,0,36.2723,-96.3501,36.2723,-96.3501,0,0,0,0,0,113,0,0,0,MG
720355,2022,06,08,2022-06-08,06:59:00,3,TX,48,0,57.0000,0,0,0,0,34.4312,-101.1865,34.4312,-101.1865,0,0,0,0,0,45,0,0,0,MG
720356,2022,06,08,2022-06-08,07:00:00,3,OK,40,0,50.0000,0,0,0,0,35.1000,-98.4400,35.1000,-98.4400,0,0,0,0,0,15,0,0,0,MG
720357,2022,06,08,2022-06-08,07:00:00,3,OK,40,0,50.0000,0,0,0,0,35.1500,-98.4600,35.1500,-98.4600,0,0,0,0,0,15,0,0,0,MG
720358,2022,06,08,2022-06-08,07:05:00,3,TX,48,0,56.0000,0,0,0,0,34.4100,-101.0700,34.4100,-101.0700,0,0,0,0,0,45,0,0,0,MG
720359,2022,06,08,2022-06-08,07:07:00,3,TX,48,0,52.0000,0,0,0,0,34.7900,-100.1500,34.7900,-100.1500,0,0,0,0,0,87,0,0,0,MG
720360,2022,06,08,2022-06-08,07:10:00,3,TX,48,0,52.0000,0,0,0,0,34.4467,-100.1866,34.4467,-100.1866,0,0,0,0,0,75,0,0,0,MG
720361,2022,06,08,2022-06-08,07:10:00,3,TX,48,0,71.0000,0,0,0,0,34.3889,-100.9124,34.3889,-100.9124,0,0,0,0,0,191,0,0,0,MG
720362,2022,06,08,2022-06-08,07:11:00,3,TX,48,0,50.0000,0,0,0,0,34.4300,-100.2838,34.4300,-100.2838,0,0,0,0,0,75,0,0,0,MG
720363,2022,06,08,2022-06-08,07:14:00,3,TX,48,0,54.0000,0,0,0,0,34.2366,-101.2715,34.2366,-101.2715,0,0,0,0,0,153,0,0,0,MG
720364,2022,06,08,2022-06-08,07:15:00,3,OK,40,0,56.0000,0,0,0,0,34.6700,-99.8300,34.6700,-99.8300,0,0,0,0,0,57,0,0,0,MG
720365,2022,06,08,2022-06-08,07:18:00,3,TX,48,0,52.0000,0,0,0,0,34.7302,-100.5176,34.7302,-100.5176,0,0,0,0,0,191,0,0,0,MG
720366,2022,06,08,2022-06-08,07:20:00,3,OK,40,0,87.0000,0,0,10000,0,35.1970,-98.2660,35.1970,-98.2660,0,0,0,0,0,15,0,0,0,EG
720367,2022,06,08,2022-06-08,07:22:00,3,TX,48,0,51.0000,0,0,0,0,34.1333,-101.5721,34.1333,-101.5721,0,0,0,0,0,189,0,0,0,MG
720368,2022,06,08,2022-06-08,07:25:00,3,OK,40,0,59.0000,0,0,0,0,34.6700,-99.8300,34.6700,-99.8300,0,0,0,0,0,57,0,0,0,MG
720369,2022,06,08,2022-06-08,07:30:00,3,OK,40,0,52.0000,0,0,0,0,35.1900,-97.7200,35.1900,-97.7200,0,0,0,0,0,51,0,0,0,MG
720370,2022,06,08,2022-06-08,07:30:00,3,OK,40,0,52.0000,0,0,0,0,34.6000,-99.3300,34.6000,-99.3300,0,0,0,0,0,65,0,0,0,MG
720371,2022,06,08,2022-06-08,07:32:00,3,TX,48,0,54.0000,0,0,0,0,34.0067,-101.3166,34.0067,-101.3166,0,0,0,0,0,153,0,0,0,MG
720372,2022,06,08,2022-06-08,07:43:00,3,TX,48,0,70.0000,0,0,0,0,33.9434,-100.8500,33.9434,-100.8500,0,0,0,0,0,345,0,0,0,MG
720373,2022,06,08,2022-06-08,07:50:00,3,OK,40,0,52.0000,0,0,0,0,35.1700,-97.7200,35.1700,-97.7200,0,0,0,0,0,51,0,0,0,MG
720374,2022,06,08,2022-06-08,07:50:00,3,OK,40,0,52.0000,0,0,0,0,34.4400,-99.1400,34.4400,-99.1400,0,0,0,0,0,141,0,0,0,MG
720375,2022,06,08,2022-06-08,07:50:00,3,OK,40,0,50.0000,0,0,0,0,35.0600,-97.9400,35.0600,-97.9400,0,0,0,0,0,51,0,0,0,MG
720376,2022,06,08,2022-06-08,07:50:00,3,TX,48,0,66.0000,0,0,0,0,33.7701,-101.0000,33.7701,-101.0000,0,0,0,0,0,125,0,0,0,MG
720377,2022,06,08,2022-06-08,07:55:00,3,OK,40,0,54.0000,0,0,0,0,35.0700,-97.9800,35.0700,-97.9800,0,0,0,0,0,51,0,0,0,MG
720378,2022,06,08,2022-06-08,07:58:00,3,TX,48,0,51.0000,0,0,0,0,33.9033,-100.1367,33.9033,-100.1367,0,0,0,0,0,101,0,0,0,MG
720379,2022,06,08,2022-06-08,07:59:00,3,OK,40,0,52.0000,0,0,0,0,36.0091,-95.8306,36.0091,-95.8306,0,0,0,0,0,143,0,0,0,EG
720380,2022,06,08,2022-06-08,08:00:00,3,TX,48,0,52.0000,0,0,0,0,33.6698,-101.3677,33.6698,-101.3677,0,0,0,0,0,107,0,0,0,MG
720381,2022,06,08,2022-06-08,08:06:00,3,TX,48,0,62.0000,0,0,0,0,33.5214,-101.1636,33.5214,-101.1636,0,0,0,0,0,107,0,0,0,MG
720382,2022,06,08,2022-06-08,08:10:00,3,TX,48,0,61.0000,0,0,0,0,33.5646,-100.4905,33.5646,-100.4905,0,0,0,0,0,269,0,0,0,MG
720383,2022,06,08,2022-06-08,08:20:00,3,TX,48,0,54.0000,0,0,0,0,33.4800,-100.8674,33.4800,-100.8674,0,0,0,0,0,125,0,0,0,MG
720384,2022,06,08,2022-06-08,08:32:00,3,OK,40,0,55.0000,0,0,0,0,35.9245,-95.1335,35.9245,-95.1335,0,0,0,0,0,21,0,0,0,MG
720385,2022,06,08,2022-06-08,08:35:00,3,OK,40,0,50.0000,0,0,0,0,34.3500,-98.3100,34.3500,-98.3100,0,0,0,0,0,33,0,0,0,MG
720386,2022,06,08,2022-06-08,08:39:00,3,TX,48,0,51.0000,0,0,0,0,33.9700,-98.5100,33.9700,-98.5100,0,0,0,0,0,485,0,0,0,MG
720387,2022,06,08,2022-06-08,08:40:00,3,TX,48,0,54.0000,0,0,0,0,33.2366,-100.5734,33.2366,-100.5734,0,0,0,0,0,263,0,0,0,MG
720388,2022,06,08,2022-06-08,08:57:00,3,TX,48,0,59.0000,0,0,0,0,33.8900,-98.5400,33.8900,-98.5400,0,0,0,0,0,485,0,0,0,MG
720389,2022,06,08,2022-06-08,09:45:00,3,OK,40,0,52.0000,0,0,0,0,35.5000,-94.9700,35.5000,-94.9700,0,0,0,0,0,135,0,0,0,EG
720390,2022,06,08,2022-06-08,09:45:00,3,OK,40,0,52.0000,0,0,0,0,35.0700,-96.3500,35.0700,-96.3500,0,0,0,0,0,63,0,0,0,MG
720391,2022,06,08,2022-06-08,10:03:00,3,OK,40,0,61.0000,0,0,5000,0,36.3200,-95.6000,36.3200,-95.6000,0,0,0,0,0,131,0,0,0,EG
720392,2022,06,08,2022-06-08,10:27:00,3,OK,40,0,56.0000,0,0,2000,0,36.2557,-95.3279,36.2557,-95.3279,0,0,0,0,0,97,0,0,0,EG
720393,2022,06,08,2022-06-08,10:30:00,3,NC,37,0,40.0000,0,0,5000,0,35.6100,-81.5100,35.6100,-81.5100,0,0,0,0,0,23,0,0,0,EG
720394,2022,06,08,2022-06-08,10:41:00,3,OK,40,0,61.0000,0,0,2000,0,36.1992,-95.1681,36.1992,-95.1681,0,0,0,0,0,97,0,0,0,EG
720395,2022,06,08,2022-06-08,11:12:00,3,SC,45,0,45.0000,0,0,1000,0,32.4700,-80.9800,32.4700,-80.9800,0,0,0,0,0,53,0,0,0,EG
720396,2022,06,08,2022-06-08,12:25:00,3,MO,29,0,63.0000,0,0,0,0,39.3221,-94.4892,39.3221,-94.4892,0,0,0,0,0,47,0,0,0,MG
720397,2022,06,08,2022-06-08,12:28:00,3,IN,18,0,50.0000,0,0,1000,0,39.6500,-86.3500,39.6500,-86.3500,0,0,0,0,0,63,0,0,0,EG
720398,2022,06,08,2022-06-08,12:30:00,3,IN,18,0,52.0000,0,0,1000,0,39.0300,-85.6800,39.0300,-85.6800,0,0,0,0,0,79,0,0,0,EG
720399,2022,06,08,2022-06-08,13:12:00,3,SC,45,0,45.0000,0,0,1000,0,33.1700,-80.4800,33.1700,-80.4800,0,0,0,0,0,35,0,0,0,EG
720400,2022,06,08,2022-06-08,13:18:00,3,SC,45,0,50.0000,0,0,0,0,33.0300,-80.2700,33.0300,-80.2700,0,0,0,0,0,35,0,0,0,EG
720401,2022,06,08,2022-06-08,13:20:00,3,VA,51,0,50.0000,0,0,1000,0,36.5800,-76.0200,36.5800,-76.0200,0,0,0,0,0,810,0,0,0,EG
720402,2022,06,08,2022-06-08,13:25:00,3,SC,45,0,50.0000,0,0,0,0,33.0900,-80.2200,33.0900,-80.2200,0,0,0,0,0,15,0,0,0,EG
720403,2022,06,08,2022-06-08,13:29:00,3,NC,37,0,50.0000,0,0,0,0,34.8500,-77.7000,34.8500,-77.7000,0,0,0,0,0,61,0,0,0,EG
720404,2022,06,08,2022-06-08,13:41:00,3,SC,45,0,50.0000,0,0,0,0,32.9900,-80.2300,32.9900,-80.2300,0,0,0,0,0,35,0,0,0,EG
720405,2022,06,08,2022-06-08,13:44:00,3,SC,45,0,50.0000,0,0,0,0,32.9900,-80.2000,32.9900,-80.2000,0,0,0,0,0,35,0,0,0,EG
720406,2022,06,08,2022-06-08,13:44:00,3,SC,45,0,50.0000,0,0,0,0,32.9900,-80.1900,32.9900,-80.1900,0,0,0,0,0,35,0,0,0,EG
720407,2022,06,08,2022-06-08,13:44:00,3,SC,45,0,50.0000,0,0,0,0,32.9900,-80.2100,32.9900,-80.2100,0,0,0,0,0,35,0,0,0,EG
720408,2022,06,08,2022-06-08,14:05:00,3,IN,18,0,56.0000,0,0,3000,0,39.1500,-86.1700,39.1500,-86.1700,0,0,0,0,0,13,0,0,0,EG
720409,2022,06,08,2022-06-08,14:10:00,3,IN,18,0,52.0000,0,0,2000,0,39.0900,-86.1000,39.0900,-86.1000,0,0,0,0,0,13,0,0,0,EG
720410,2022,06,08,2022-06-08,14:15:00,3,AR,05,0,52.0000,0,0,0,0,33.7700,-91.8300,33.7700,-91.8300,0,0,0,0,0,43,0,0,0,EG
720411,2022,06,08,2022-06-08,14:25:00,3,AR,05,0,61.0000,0,0,0,0,33.8500,-91.6600,33.8500,-91.6600,0,0,0,0,0,79,0,0,0,EG
720412,2022,06,08,2022-06-08,14:46:00,3,KY,21,0,50.0000,0,0,3000,0,39.0400,-84.4800,39.0400,-84.4800,0,0,0,0,0,37,0,0,0,EG
720413,2022,06,08,2022-06-08,14:46:00,3,KY,21,0,50.0000,0,0,2000,0,39.0300,-84.4800,39.0300,-84.4800,0,0,0,0,0,37,0,0,0,EG
720414,2022,06,08,2022-06-08,14:47:00,3,AR,05,0,56.0000,0,0,0,0,33.6100,-91.2100,33.6100,-91.2100,0,0,0,0,0,41,0,0,0,EG
720415,2022,06,08,2022-06-08,14:51:00,3,KY,21,0,50.0000,0,0,20000,0,39.0500,-84.4600,39.0500,-84.4600,0,0,0,0,0,37,0,0,0,EG
720416,2022,06,08,2022-06-08,15:01:00,3,NC,37,0,51.0000,0,0,0,0,35.0327,-79.4890,35.0327,-79.4890,0,0,0,0,0,153,0,0,0,MG
720417,2022,06,08,2022-06-08,15:05:00,3,VA,51,0,55.0000,0,0,4000,0,36.5900,-79.4400,36.5900,-79.4400,0,0,0,0,0,590,0,0,0,EG
720418,2022,06,08,2022-06-08,15:07:00,3,MS,28,0,45.0000,0,0,1000,0,33.4548,-91.0329,33.4548,-91.0329,0,0,0,0,0,151,0,0,0,EG
720419,2022,06,08,2022-06-08,15:12:00,3,MS,28,0,52.0000,0,0,20000,0,33.6000,-90.7700,33.6000,-90.7700,0,0,0,0,0,11,0,0,0,EG
720420,2022,06,08,2022-06-08,15:15:00,3,WV,54,0,55.0000,0,0,12000,0,39.5987,-78.3149,39.5987,-78.3149,0,0,0,0,0,65,0,0,0,EG
720421,2022,06,08,2022-06-08,15:18:00,3,MS,28,0,50.0000,0,0,10000,0,33.5100,-90.6600,33.5100,-90.6600,0,0,0,0,0,133,0,0,0,EG
720422,2022,06,08,2022-06-08,15:25:00,3,VA,51,0,55.0000,0,0,3000,0,38.4017,-78.1468,38.4017,-78.1468,0,0,0,0,0,113,0,0,0,EG
720423,2022,06,08,2022-06-08,15:25:00,3,VA,51,0,50.0000,0,0,1000,0,36.6700,-81.0300,36.6700,-81.0300,0,0,0,0,0,77,0,0,0,EG
720424,2022,06,08,2022-06-08,15:35:00,3,VA,51,0,55.0000,0,0,1500,0,36.7000,-80.9300,36.7000,-80.8600,0,0,0,0,0,35,0,0,0,EG
720425,2022,06,08,2022-06-08,15:37:00,3,MS,28,0,52.0000,0,0,6000,0,33.1800,-90.5000,33.1800,-90.5000,0,0,0,0,0,53,0,0,0,EG
720426,2022,06,08,2022-06-08,15:42:00,3,VA,51,0,50.0000,0,0,1000,0,38.4809,-78.0660,38.4809,-78.0660,0,0,0,0,0,47,0,0,0,EG
720427,2022,06,08,2022-06-08,15:45:00,3,VA,51,0,50.0000,0,0,500,0,36.7000,-80.8600,36.7000,-80.8600,0,0,0,0,0,35,0,0,0,EG
720428,2022,06,08,2022-06-08,15:52:00,3,VA,51,0,50.0000,0,0,2000,0,38.4995,-77.3768,38.4995,-77.3768,0,0,0,0,0,179,0,0,0,EG
720429,2022,06,08,2022-06-08,15:53:00,3,WV,54,0,45.0000,0,0,250,0,38.2100,-81.4600,38.2100,-81.4600,0,0,0,0,0,39,0,0,0,EG
720430,2022,06,08,2022-06-08,15:56:00,3,MS,28,0,50.0000,0,0,2000,0,33.1200,-90.1300,33.1200,-90.1300,0,0,0,0,0,51,0,0,0,EG
720431,2022,06,08,2022-06-08,15:59:00,3,VA,51,0,50.0000,0,0,2000,0,38.5291,-77.6349,38.5291,-77.6349,0,0,0,0,0,61,0,0,0,EG
720432,2022,06,08,2022-06-08,16:02:00,3,VA,51,0,50.0000,0,0,2500,0,38.5975,-77.9622,38.5975,-77.9622,0,0,0,0,0,47,0,0,0,EG
720433,2022,06,08,2022-06-08,16:05:00,3,NC,37,0,50.0000,0,0,0,0,35.4400,-79.1200,35.4400,-79.1200,0,0,0,0,0,105,0,0,0,EG
720434,2022,06,08,2022-06-08,16:06:00,3,VA,51,0,50.0000,0,0,1000,0,38.5552,-77.6202,38.5552,-77.6202,0,0,0,0,0,61,0,0,0,EG
720435,2022,06,08,2022-06-08,16:07:00,3,WV,54,0,45.0000,0,0,250,0,38.2200,-81.4500,38.2200,-81.4500,0,0,0,0,0,39,0,0,0,EG
720436,2022,06,08,2022-06-08,16:08:00,3,AL,01,0,50.0000,0,0,1000,0,34.5847,-87.7156,34.5847,-87.7156,0,0,0,0,0,33,0,0,0,EG
720437,2022,06,08,2022-06-08,16:10:00,3,VA,51,0,51.0000,0,0,0,0,38.5064,-77.3048,38.5064,-77.3048,0,0,0,0,0,153,0,0,0,MG
720438,2022,06,08,2022-06-08,16:10:00,3,VA,51,0,50.0000,0,0,1000,0,38.5131,-77.3679,38.5131,-77.3679,0,0,0,0,0,179,0,0,0,EG
720439,2022,06,08,2022-06-08,16:10:00,3,MS,28,0,50.0000,0,0,2000,0,33.0804,-90.0414,33.0804,-90.0414,0,0,0,0,0,51,0,0,0,EG
720440,2022,06,08,2022-06-08,16:10:00,3,NC,37,0,50.0000,0,0,10000,0,35.9400,-79.3400,35.9400,-79.3400,0,0,0,0,0,1,0,0,0,EG
720441,2022,06,08,2022-06-08,16:10:00,3,KY,21,0,60.0000,0,0,0,0,39.0500,-84.6600,39.0500,-84.6600,0,0,0,0,0,15,0,0,0,MG
720442,2022,06,08,2022-06-08,16:12:00,3,AL,01,0,56.0000,0,0,8000,0,34.5100,-87.7300,34.5100,-87.7300,0,0,0,0,0,59,0,0,0,EG
720443,2022,06,08,2022-06-08,16:19:00,3,WV,54,0,50.0000,0,0,1000,0,39.3135,-78.9637,39.3135,-78.9637,0,0,0,0,0,57,0,0,0,EG
720444,2022,06,08,2022-06-08,16:20:00,3,KY,21,0,50.0000,0,0,20000,0,38.9700,-84.6700,38.9700,-84.6700,0,0,0,0,0,15,0,0,0,EG
720445,2022,06,08,2022-06-08,16:24:00,3,SC,45,0,45.0000,0,0,1000,0,33.2400,-80.6200,33.2400,-80.6200,0,0,0,0,0,35,0,0,0,EG
720446,2022,06,08,2022-06-08,16:29:00,3,NC,37,0,50.0000,0,0,10000,0,35.9431,-79.0955,35.9431,-79.0955,0,0,0,0,0,135,0,0,0,EG
720447,2022,06,08,2022-06-08,16:29:00,3,WV,54,0,50.0000,0,0,1000,0,39.3817,-78.6803,39.3817,-78.6803,0,0,0,0,0,27,0,0,0,EG
720448,2022,06,08,2022-06-08,16:30:00,3,OH,39,0,50.0000,0,0,15000,0,38.6700,-82.2700,38.6700,-82.2700,0,0,0,0,0,53,0,0,0,EG
720449,2022,06,08,2022-06-08,16:30:00,3,OH,39,0,50.0000,0,0,2000,0,39.8112,-82.7356,39.8112,-82.7356,0,0,0,0,0,45,0,0,0,EG
720450,2022,06,08,2022-06-08,16:32:00,3,WV,54,0,50.0000,0,0,1000,0,39.4303,-78.7135,39.4303,-78.7135,0,0,0,0,0,27,0,0,0,EG
720451,2022,06,08,2022-06-08,16:33:00,3,NC,37,0,50.0000,0,0,10000,0,35.5673,-78.8940,35.5673,-78.8940,0,0,0,0,0,85,0,0,0,EG
720452,2022,06,08,2022-06-08,16:35:00,3,NC,37,0,50.0000,0,0,1000,0,35.9715,-79.0573,35.9715,-79.0573,0,0,0,0,0,135,0,0,0,EG
720453,2022,06,08,2022-06-08,16:36:00,3,MD,24,0,50.0000,0,0,1000,0,38.4874,-77.2373,38.4874,-77.2373,0,0,0,0,0,17,0,0,0,EG
720454,2022,06,08,2022-06-08,16:40:00,3,NM,35,0,51.0000,0,0,0,0,33.5600,-106.6500,33.5600,-106.6500,0,0,0,0,0,53,0,0,0,MG
720455,2022,06,08,2022-06-08,16:42:00,3,OH,39,0,50.0000,0,0,5000,0,39.4900,-83.1000,39.4900,-83.1000,0,0,0,0,0,141,0,0,0,EG
720456,2022,06,08,2022-06-08,16:42:00,3,OH,39,0,50.0000,0,0,3000,0,39.7900,-82.6300,39.7900,-82.6300,0,0,0,0,0,45,0,0,0,EG
720457,2022,06,08,2022-06-08,16:45:00,3,MD,24,0,50.0000,0,0,4000,0,39.2708,-76.8025,39.2708,-76.8025,0,0,0,0,0,27,0,0,0,EG
720458,2022,06,08,2022-06-08,16:45:00,3,NC,37,0,50.0000,0,0,5000,0,36.4890,-78.9182,36.4890,-78.9182,0,0,0,0,0,145,0,0,0,EG
720459,2022,06,08,2022-06-08,16:45:00,3,OH,39,0,50.0000,0,0,1000,0,39.7400,-82.6000,39.7400,-82.6000,0,0,0,0,0,45,0,0,0,EG
720460,2022,06,08,2022-06-08,16:48:00,3,VA,51,0,40.0000,0,0,500,0,38.7126,-77.7983,38.7126,-77.7983,0,0,0,0,0,61,0,0,0,EG
720461,2022,06,08,2022-06-08,16:50:00,3,OH,39,0,50.0000,0,0,500,0,39.7800,-82.0900,39.7800,-82.0900,0,0,0,0,0,127,0,0,0,EG
720462,2022,06,08,2022-06-08,16:50:00,3,OH,39,0,50.0000,0,0,5000,0,39.8105,-82.5203,39.8105,-82.5203,0,0,0,0,0,45,0,0,0,EG
720463,2022,06,08,2022-06-08,16:51:00,3,IN,18,0,50.0000,0,0,4000,0,39.0700,-84.9000,39.0700,-84.9000,0,0,0,0,0,29,0,0,0,EG
720464,2022,06,08,2022-06-08,16:54:00,3,WV,54,0,50.0000,0,0,3000,0,38.6800,-82.1700,38.6800,-82.1700,0,0,0,0,0,53,0,0,0,EG
720465,2022,06,08,2022-06-08,16:54:00,3,WV,54,0,50.0000,0,0,10000,0,38.6500,-82.1100,38.6500,-82.1100,0,0,0,0,0,53,0,0,0,EG
720466,2022,06,08,2022-06-08,16:54:00,3,VA,51,0,35.0000,0,0,500,0,38.6890,-77.3098,38.6890,-77.3098,0,0,0,0,0,153,0,0,0,EG
720467,2022,06,08,2022-06-08,16:55:00,3,WV,54,0,50.0000,0,0,3000,0,38.6000,-82.1700,38.6000,-82.1700,0,0,0,0,0,53,0,0,0,EG
720468,2022,06,08,2022-06-08,16:55:00,3,OH,39,0,50.0000,0,0,6000,0,39.7172,-82.5198,39.7172,-82.5198,0,0,0,0,0,45,0,0,0,EG
720469,2022,06,08,2022-06-08,16:55:00,3,NM,35,0,55.0000,0,0,0,0,33.4900,-106.6000,33.4900,-106.6000,0,0,0,0,0,53,0,0,0,MG
720470,2022,06,08,2022-06-08,16:56:00,3,OH,39,0,50.0000,0,0,2000,0,40.1700,-83.5600,40.1700,-83.5600,0,0,0,0,0,21,0,0,0,EG
720471,2022,06,08,2022-06-08,17:00:00,3,OH,39,0,60.0000,0,0,10000,0,39.7700,-82.3100,39.7700,-82.3100,0,0,0,0,0,127,0,0,0,EG
720472,2022,06,08,2022-06-08,17:03:00,3,OH,39,0,50.0000,0,0,500,0,40.1900,-83.4800,40.1900,-83.4800,0,0,0,0,0,159,0,0,0,EG
720473,2022,06,08,2022-06-08,17:05:00,3,NC,37,0,50.0000,0,0,10000,0,35.6939,-79.6784,35.6939,-79.6784,0,0,0,0,0,151,0,0,0,EG
720474,2022,06,08,2022-06-08,17:05:00,3,OH,39,0,50.0000,0,0,4000,0,39.0500,-83.8400,39.0500,-83.8400,0,0,0,0,0,71,0,0,0,EG
720475,2022,06,08,2022-06-08,17:06:00,3,KY,21,0,50.0000,0,0,3000,0,38.9400,-84.5200,38.9400,-84.5200,0,0,0,0,0,117,0,0,0,EG
720476,2022,06,08,2022-06-08,17:06:00,3,AL,01,0,43.0000,0,0,1000,0,34.5200,-87.0600,34.5200,-87.0600,0,0,0,0,0,103,0,0,0,EG
720477,2022,06,08,2022-06-08,17:12:00,3,NC,37,0,50.0000,0,0,10000,0,35.7357,-78.6401,35.7357,-78.6401,0,0,0,0,0,183,0,0,0,EG
720478,2022,06,08,2022-06-08,17:12:00,3,AL,01,0,56.0000,0,0,20000,0,34.3500,-87.7100,34.3500,-87.7100,0,0,0,0,0,59,0,0,0,EG
720479,2022,06,08,2022-06-08,17:13:00,3,OH,39,0,50.0000,0,0,250,0,39.4313,-82.7418,39.4313,-82.7418,0,0,0,0,0,73,0,0,0,EG
720480,2022,06,08,2022-06-08,17:14:00,3,MD,24,0,50.0000,0,0,1000,0,38.4359,-77.1489,38.4359,-77.1489,0,0,0,0,0,17,0,0,0,EG
720481,2022,06,08,2022-06-08,17:15:00,3,WV,54,0,70.0000,0,0,0,0,39.5900,-80.7800,39.5900,-80.7800,0,0,0,0,0,103,0,0,0,EG
720482,2022,06,08,2022-06-08,17:15:00,3,OH,39,0,50.0000,0,0,3000,0,39.4600,-81.3300,39.4600,-81.3300,0,0,0,0,0,167,0,0,0,EG
720483,2022,06,08,2022-06-08,17:18:00,3,OH,39,0,50.0000,0,0,15000,0,38.8281,-83.8417,38.8281,-83.8417,0,0,0,0,0,15,0,0,0,EG
720484,2022,06,08,2022-06-08,17:19:00,3,AL,01,0,43.0000,0,0,1000,0,34.8100,-86.7500,34.8100,-86.7500,0,0,0,0,0,89,0,0,0,EG
720485,2022,06,08,2022-06-08,17:23:00,3,WV,54,0,50.0000,0,0,2000,0,38.6000,-82.0200,38.6000,-82.0200,0,0,0,0,0,79,0,0,0,EG
720486,2022,06,08,2022-06-08,17:23:00,3,OH,39,0,50.0000,0,0,3000,0,39.8100,-82.2900,39.8100,-82.2900,0,0,0,0,0,127,0,0,0,EG
720487,2022,06,08,2022-06-08,17:25:00,3,WV,54,0,55.0000,0,0,0,0,39.6000,-80.9400,39.6000,-80.9400,0,0,0,0,0,103,0,0,0,EG
720488,2022,06,08,2022-06-08,17:25:00,3,OH,39,0,50.0000,0,0,100,0,39.0054,-83.5825,39.0054,-83.5825,0,0,0,0,0,1,0,0,0,EG
720489,2022,06,08,2022-06-08,17:25:00,3,NM,35,0,51.0000,0,0,0,0,33.6200,-106.6000,33.6200,-106.6000,0,0,0,0,0,53,0,0,0,MG
