om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,fc
622034,2022,12,13,2022-12-13,06:59:00,3,TX,48,0,2,2,0,0,0,33.1195,-97.6563,33.2154,-97.5338,9.7100,370,1,1,1,497,0,0,0,0
622035,2022,12,13,2022-12-13,07:00:00,3,TX,48,0,0,0,0,0,0,32.7259,-97.8788,32.7289,-97.8672,0.7100,50,1,1,1,367,0,0,0,0
622036,2022,12,13,2022-12-13,07:34:00,3,TX,48,0,1,0,0,0,0,32.3331,-98.0242,32.3359,-98.0134,0.6600,44,1,1,1,143,0,0,0,0
622037,2022,12,13,2022-12-13,07:44:00,3,TX,48,0,0,0,0,30000,0,33.7232,-97.0697,33.7265,-97.0631,0.4400,150,1,1,1,97,0,0,0,0
622038,2022,12,13,2022-12-13,08:10:00,3,TX,48,0,0,0,0,50000,0,32.7693,-97.4337,32.7778,-97.4245,0.8100,25,1,1,1,439,0,0,0,0
622039,2022,12,13,2022-12-13,08:14:00,3,TX,48,0,1,0,0,1000,0,32.7945,-97.4096,32.7970,-97.4085,0.1800,40,1,1,1,439,0,0,0,0
622040,2022,12,13,2022-12-13,08:18:00,3,TX,48,0,0,0,0,1000,0,32.8294,-97.3387,32.8316,-97.3334,0.3400,25,1,1,1,439,0,0,0,0
622041,2022,12,13,2022-12-13,08:34:00,3,TX,48,0,1,0,0,0,0,32.8863,-97.2055,32.9041,-97.1819,1.8500,40,1,1,1,439,0,0,0,0
622042,2022,12,13,2022-12-13,08:42:00,3,TX,48,0,1,5,0,0,0,32.9282,-97.1016,32.9587,-97.0628,3.1100,150,1,1,1,439,0,0,0,0
622043,2022,12,13,2022-12-13,08:49:00,3,TX,48,0,1,0,0,0,0,32.9650,-97.0440,32.9747,-97.0381,0.7500,100,1,1,1,439,0,0,0,0
622044,2022,12,13,2022-12-13,09:47:00,3,TX,48,0,2,2,0,0,0,33.2981,-96.4287,33.4412,-96.1858,17.6100,225,1,1,1,85,147,0,0,0
622045,2022,12,13,2022-12-13,10:12:00,3,TX,48,0,1,0,0,0,0,33.3566,-96.1333,33.4217,-96.0528,6.6000,50,1,1,1,231,147,0,0,0
622046,2022,12,13,2022-12-13,10:45:00,3,TX,48,0,2,0,0,0,0,33.6144,-95.8268,33.6895,-95.6763,10.2100,200,1,1,1,277,0,0,0,0
622047,2022,12,13,2022-12-13,15:38:00,3,TX,48,0,2,0,0,85000,0,32.3323,-94.2154,32.4211,-94.0992,9.1500,460,1,1,1,365,203,0,0,0
622048,2022,12,13,2022-12-13,16:36:00,3,LA,22,0,2,2,2,500000,0,32.2210,-94.0102,32.2569,-93.9690,3.4600,700,1,1,1,17,0,0,0,0
622049,2022,12,13,2022-12-13,20:23:00,3,LA,22,0,3,14,0,1200000,0,32.7720,-92.4683,32.8477,-92.3409,9.0600,500,1,1,1,111,0,0,0,0
622050,2022,12,13,2022-12-13,22:26:00,3,LA,22,0,1,0,0,40000,0,31.0599,-92.5369,31.0927,-92.5110,2.7400,100,1,1,1,79,0,0,0,0
622051,2022,12,13,2022-12-13,22:31:00,3,LA,22,0,1,0,0,75000,0,31.1208,-92.4855,31.2095,-92.4185,7.3000,150,1,1,1,79,0,0,0,0
622052,2022,12,13,2022-12-13,23:11:00,3,MS,28,0,2,3,0,3200000,300000,32.9700,-90.8400,32.9800,-90.8200,1.0600,250,1,1,1,125,0,0,0,0
622053,2022,12,13,2022-12-13,23:21:00,3,MS,28,0,2,0,0,412000,40000,32.6000,-91.0000,32.7000,-90.8700,10.2600,400,1,1,1,55,125,0,0,0
622054,2022,12,13,2022-12-13,23:56:00,3,MS,28,0,1,0,0,115000,50000,33.2400,-90.5000,33.2700,-90.4600,3.1500,200,1,1,1,53,0,0,0,0
622055,2022,12,14,2022-12-14,01:04:00,3,MS,28,0,0,0,0,0,5000,33.1200,-90.1900,33.1900,-90.1400,5.9100,100,1,1,1,51,0,0,0,0
622056,2022,12,14,2022-12-14,05:16:00,3,MS,28,0,0,0,0,0,5000,32.0800,-90.3200,32.0900,-90.3100,0.8000,70,1,1,1,49,0,0,0,0
622057,2022,12,14,2022-12-14,09:25:00,3,LA,22,0,-9,0,0,0,0,30.7663,-92.2172,30.7663,-92.2172,0.0100,1,1,1,1,39,0,0,0,0
622058,2022,12,14,2022-12-14,10:49:00,3,LA,22,0,2,16,0,500000,0,29.9533,-91.8382,30.0009,-91.7708,5.2000,300,1,1,1,45,0,0,0,0
622059,2022,12,14,2022-12-14,10:52:00,3,LA,22,0,-9,0,0,0,0,29.9523,-91.8281,29.9550,-91.8267,0.2000,10,1,1,1,45,0,0,0,0
622060,2022,12,14,2022-12-14,12:10:00,3,LA,22,0,1,0,0,5000,0,30.5782,-90.3747,30.6225,-90.3251,4.2500,50,1,1,1,105,0,0,0,0
622061,2022,12,14,2022-12-14,14:21:00,3,LA,22,0,2,8,1,250000,0,29.9916,-90.4992,30.0342,-90.4375,4.7200,75,1,1,1,89,0,0,0,0
622062,2022,12,14,2022-12-14,15:02:00,3,LA,22,0,0,0,0,100000,0,29.5651,-90.7226,29.5823,-90.7041,1.6300,50,1,1,1,109,0,0,0,0
622063,2022,12,14,2022-12-14,15:17:00,3,AL,01,0,1,0,0,0,0,32.3698,-88.2732,32.4133,-88.2201,4.4000,225,1,1,1,119,0,0,0,0
622064,2022,12,14,2022-12-14,15:49:00,3,LA,22,0,2,10,0,150000000,0,29.8773,-90.1239,29.9668,-89.9804,10.5900,200,1,1,1,51,71,87,0,0
622065,2022,12,14,2022-12-14,15:57:00,3,MS,28,0,0,0,0,5000,0,30.7250,-89.3626,30.7380,-89.3502,1.1600,50,1,1,1,109,0,0,0,0
622066,2022,12,14,2022-12-14,17:40:00,3,AL,01,0,2,0,0,0,0,31.6800,-88.2140,31.7201,-88.1820,3.3600,140,1,1,1,129,23,0,0,0
622067,2022,12,14,2022-12-14,17:49:00,3,AL,01,0,2,0,0,0,0,31.7296,-88.1707,31.7489,-88.1505,1.7900,120,1,1,1,23,0,0,0,0
622068,2022,12,14,2022-12-14,17:52:00,3,MS,28,0,1,0,0,0,0,30.3908,-88.9702,30.4163,-88.9451,2.3100,100,1,1,1,47,0,0,0,0
622069,2022,12,14,2022-12-14,18:54:00,3,FL,12,0,0,0,0,0,0,30.0700,-84.9200,30.1200,-84.9050,3.5700,25,1,1,1,77,0,0,0,0
622070,2022,12,14,2022-12-14,19:54:00,3,FL,12,0,0,0,0,0,0,29.9233,-84.7343,29.9281,-84.7338,0.3300,210,1,1,1,37,0,0,0,0
622071,2022,12,14,2022-12-14,20:29:00,3,FL,12,0,1,0,0,50000,0,30.0530,-84.5480,30.1140,-84.4840,5.6900,75,1,1,1,129,0,0,0,0
622072,2022,12,14,2022-12-14,20:55:00,3,FL,12,0,0,0,0,0,0,30.6780,-86.0290,30.7000,-86.0200,1.6100,25,1,1,1,131,0,0,0,0
622073,2022,12,14,2022-12-14,21:14:00,3,FL,12,0,0,0,0,0,0,30.2740,-84.3480,30.2920,-84.3340,1.5000,25,1,1,1,129,0,0,0,0
622074,2022,12,15,2022-12-15,04:27:00,3,GA,13,0,2,0,0,1000000,0,31.3039,-83.9463,31.3290,-83.9309,1.9600,280,1,1,1,71,0,0,0,0
622075,2022,12,15,2022-12-15,11:16:00,3,LA,22,0,1,0,0,20000,0,30.1120,-91.6390,30.1130,-91.6380,0.0900,50,1,1,1,99,0,0,0,0
622076,2022,12,15,2022-12-15,14:48:00,3,FL,12,0,1,0,0,100000,0,28.4310,-82.4729,28.4681,-82.3088,10.3000,100,1,1,1,101,53,0,0,0
622077,2022,12,15,2022-12-15,16:01:00,3,FL,12,0,1,2,0,500000,0,27.7744,-82.7345,27.7820,-82.7050,1.8800,100,1,1,1,103,0,0,0,0
622078,2022,12,15,2022-12-15,19:15:00,3,FL,12,0,0,0,0,0,0,27.0700,-82.2200,27.0724,-82.2132,0.1400,100,1,1,1,115,0,0,0,0
622079,2022,12,29,2022-12-29,16:08:00,3,TX,48,0,1,0,0,15000,0,30.5840,-94.2611,30.5900,-94.2600,0.4200,75,1,1,1,457,0,0,0,0
622080,2022,12,30,2022-12-30,06:52:00,3,MS,28,0,1,0,0,52000,48000,31.3800,-90.5500,31.3900,-90.4100,8.2900,100,1,1,1,85,0,0,0,0
