om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
670565,2022,09,20,2022-09-20,12:00:00,3,WI,55,0,1.00,0,0,0,0,43.4600,-88.9900,43.4600,-88.9900,0,0,0,0,0,27,0,0,0
670566,2022,09,20,2022-09-20,12:06:00,3,WI,55,0,0.75,0,0,0,0,43.4600,-88.8400,43.4600,-88.8400,0,0,0,0,0,27,0,0,0
670567,2022,09,20,2022-09-20,12:07:00,3,WI,55,0,1.00,0,0,0,0,43.4500,-88.8100,43.4500,-88.8100,0,0,0,0,0,27,0,0,0
670568,2022,09,20,2022-09-20,12:07:00,3,WI,55,0,1.00,0,0,0,0,43.4500,-88.8500,43.4500,-88.8500,0,0,0,0,0,27,0,0,0
670569,2022,09,20,2022-09-20,12:08:00,3,WI,55,0,0.75,0,0,0,0,43.3100,-89.4600,43.3100,-89.4600,0,0,0,0,0,21,0,0,0
670570,2022,09,20,2022-09-20,12:15:00,3,WI,55,0,0.88,0,0,0,0,43.3006,-89.3491,43.3006,-89.3491,0,0,0,0,0,21,0,0,0
670571,2022,09,20,2022-09-20,12:20:00,3,WI,55,0,1.00,0,0,0,0,43.3700,-88.5200,43.3700,-88.5200,0,0,0,0,0,27,0,0,0
670572,2022,09,20,2022-09-20,12:27:00,3,WI,55,0,1.00,0,0,0,0,43.2500,-89.3400,43.2500,-89.3400,0,0,0,0,0,25,0,0,0
670573,2022,09,20,2022-09-20,12:34:00,3,WI,55,0,1.25,0,0,0,0,43.3700,-88.3000,43.3700,-88.3000,0,0,0,0,0,131,0,0,0
670574,2022,09,20,2022-09-20,12:39:00,3,WI,55,0,1.00,0,0,0,0,43.4000,-88.3400,43.4000,-88.3400,0,0,0,0,0,131,0,0,0
670575,2022,09,20,2022-09-20,12:42:00,3,WI,55,0,0.75,0,0,0,0,43.4100,-88.7000,43.4100,-88.7000,0,0,0,0,0,27,0,0,0
670576,2022,09,20,2022-09-20,13:02:00,3,WI,55,0,0.75,0,0,0,0,43.1400,-89.3500,43.1400,-89.3500,0,0,0,0,0,25,0,0,0
670577,2022,09,20,2022-09-20,13:03:00,3,WI,55,0,0.75,0,0,0,0,43.1200,-89.3400,43.1200,-89.3400,0,0,0,0,0,25,0,0,0
670578,2022,09,20,2022-09-20,13:22:00,3,WI,55,0,0.88,0,0,0,0,43.0900,-89.3400,43.0900,-89.3400,0,0,0,0,0,25,0,0,0
670579,2022,09,20,2022-09-20,13:22:00,3,WI,55,0,1.00,0,0,0,0,43.0600,-89.3400,43.0600,-89.3400,0,0,0,0,0,25,0,0,0
670580,2022,09,20,2022-09-20,13:25:00,3,WI,55,0,1.00,0,0,0,0,42.9100,-90.0600,42.9100,-90.0600,0,0,0,0,0,49,0,0,0
670581,2022,09,20,2022-09-20,13:30:00,3,WI,55,0,0.88,0,0,0,0,43.0900,-89.2000,43.0900,-89.2000,0,0,0,0,0,25,0,0,0
670582,2022,09,20,2022-09-20,13:42:00,3,WI,55,0,0.88,0,0,0,0,43.1100,-88.5100,43.1100,-88.5100,0,0,0,0,0,133,0,0,0
670583,2022,09,20,2022-09-20,13:48:00,3,WI,55,0,0.88,0,0,0,0,42.8100,-89.8600,42.8100,-89.8600,0,0,0,0,0,65,0,0,0
670584,2022,09,20,2022-09-20,13:53:00,3,WI,55,0,0.88,0,0,0,0,43.1100,-88.3400,43.1100,-88.3400,0,0,0,0,0,133,0,0,0
670585,2022,09,20,2022-09-20,13:53:00,3,WI,55,0,0.75,0,0,0,0,43.0000,-89.0200,43.0000,-89.0200,0,0,0,0,0,25,0,0,0
670586,2022,09,20,2022-09-20,13:58:00,3,WI,55,0,1.50,0,0,0,0,43.1500,-88.2500,43.1500,-88.2500,0,0,0,0,0,133,0,0,0
670587,2022,09,20,2022-09-20,14:57:00,3,WI,55,0,0.88,0,0,0,0,42.6600,-89.0400,42.6600,-89.0400,0,0,0,0,0,105,0,0,0
670588,2022,09,20,2022-09-20,18:56:00,3,MN,27,0,0.88,0,0,0,0,45.1300,-93.2000,45.1300,-93.2000,0,0,0,0,0,3,0,0,0
670589,2022,09,20,2022-09-20,19:04:00,3,WI,55,0,1.00,0,0,0,0,45.1200,-92.5400,45.1200,-92.5400,0,0,0,0,0,109,0,0,0
670590,2022,09,20,2022-09-20,19:09:00,3,MN,27,0,1.00,0,0,0,0,45.0300,-93.1100,45.0181,-93.0558,0,0,0,0,0,123,0,0,0
670591,2022,09,20,2022-09-20,19:16:00,3,MN,27,0,1.25,0,0,0,0,45.0326,-92.9961,45.0253,-92.9622,0,0,0,0,0,163,0,0,0
670592,2022,09,20,2022-09-20,19:18:00,3,MN,27,0,2.00,0,0,0,0,45.0075,-92.9493,44.9960,-92.8930,0,0,0,0,0,163,0,0,0
670593,2022,09,20,2022-09-20,19:18:00,3,MN,27,0,1.75,0,0,0,0,44.9829,-92.9687,44.9756,-92.9318,0,0,0,0,0,163,0,0,0
670594,2022,09,20,2022-09-20,19:25:00,3,MN,27,0,1.50,0,0,0,0,44.9379,-92.9036,44.9379,-92.9036,0,0,0,0,0,163,0,0,0
670595,2022,09,20,2022-09-20,19:25:00,3,MN,27,0,1.50,0,0,0,0,44.9577,-92.8058,44.9558,-92.7892,0,0,0,0,0,163,0,0,0
670596,2022,09,20,2022-09-20,19:25:00,3,MN,27,0,2.00,0,0,0,0,44.9627,-92.9072,44.9500,-92.8600,0,0,0,0,0,163,0,0,0
670597,2022,09,20,2022-09-20,19:26:00,3,MN,27,0,1.25,0,0,0,0,44.9100,-92.9100,44.9100,-92.9100,0,0,0,0,0,163,0,0,0
670598,2022,09,20,2022-09-20,19:26:00,3,MN,27,0,1.75,0,0,0,0,44.9000,-92.9300,44.8936,-92.8897,0,0,0,0,0,163,0,0,0
670599,2022,09,20,2022-09-20,19:35:00,3,WI,55,0,1.50,0,0,0,0,44.9600,-92.7400,44.9600,-92.7400,0,0,0,0,0,109,0,0,0
670600,2022,09,20,2022-09-20,19:35:00,3,WI,55,0,1.75,0,0,0,0,45.0569,-92.1733,45.0569,-92.1733,0,0,0,0,0,109,0,0,0
670601,2022,09,20,2022-09-20,19:35:00,3,WI,55,0,1.25,0,0,0,0,44.8972,-92.7316,44.8972,-92.7316,0,0,0,0,0,109,0,0,0
670602,2022,09,20,2022-09-20,19:42:00,3,WI,55,0,2.75,0,0,0,0,44.8755,-92.6389,44.8700,-92.6200,0,0,0,0,0,109,0,0,0
670603,2022,09,20,2022-09-20,19:44:00,3,WI,55,0,3.00,0,0,0,0,44.8661,-92.6468,44.8644,-92.6416,0,0,0,0,0,109,0,0,0
670604,2022,09,20,2022-09-20,19:46:00,3,WI,55,0,3.00,0,0,0,0,44.8621,-92.6350,44.8450,-92.5905,0,0,0,0,0,93,0,0,0
670605,2022,09,20,2022-09-20,19:50:00,3,WI,55,0,1.25,0,0,0,0,44.8700,-92.5900,44.8700,-92.5900,0,0,0,0,0,109,0,0,0
670606,2022,09,20,2022-09-20,20:10:00,3,WI,55,0,1.00,0,0,0,0,44.9100,-91.9300,44.9100,-91.9300,0,0,0,0,0,33,0,0,0
670607,2022,09,20,2022-09-20,21:10:00,3,WI,55,0,1.00,0,0,0,0,44.5700,-91.6700,44.5700,-91.6700,0,0,0,0,0,11,0,0,0
670608,2022,09,20,2022-09-20,21:21:00,3,WI,55,0,1.00,0,0,0,0,44.5800,-91.4700,44.5800,-91.4700,0,0,0,0,0,121,0,0,0
670609,2022,09,20,2022-09-20,23:00:00,3,WI,55,0,2.00,0,0,25000,1000,44.2400,-90.1300,44.2400,-90.1300,0,0,0,0,0,57,0,0,0
670610,2022,09,20,2022-09-20,23:10:00,3,WI,55,0,3.00,0,0,45000,2000,44.2200,-90.0700,44.2200,-90.0700,0,0,0,0,0,57,0,0,0
670611,2022,09,20,2022-09-20,23:14:00,3,WI,55,0,1.50,0,0,0,0,44.2800,-89.9700,44.2800,-89.9700,0,0,0,0,0,141,0,0,0
670612,2022,09,20,2022-09-20,23:15:00,3,WI,55,0,3.00,0,0,25000,2000,44.2500,-90.0000,44.2500,-90.0000,0,0,0,0,0,57,0,0,0
670613,2022,09,21,2022-09-21,00:25:00,3,MI,26,0,0.75,0,0,0,0,46.8500,-87.7500,46.8500,-87.7500,0,0,0,0,0,103,0,0,0
670614,2022,09,21,2022-09-21,00:26:00,3,WI,55,0,1.25,0,0,0,0,44.1200,-89.0700,44.1200,-89.0700,0,0,0,0,0,137,0,0,0
670615,2022,09,21,2022-09-21,00:30:00,3,WI,55,0,1.88,0,0,0,0,44.1000,-89.0400,44.1000,-89.0400,0,0,0,0,0,137,0,0,0
670616,2022,09,21,2022-09-21,00:31:00,3,WI,55,0,1.25,0,0,0,0,44.1100,-89.0200,44.1100,-89.0200,0,0,0,0,0,137,0,0,0
670617,2022,09,21,2022-09-21,05:50:00,3,MI,26,0,1.25,0,0,0,0,44.1900,-85.2100,44.1900,-85.2100,0,0,0,0,0,113,0,0,0
670618,2022,09,21,2022-09-21,06:00:00,3,MI,26,0,1.50,0,0,0,0,44.0800,-84.7200,44.0800,-84.7200,0,0,0,0,0,35,0,0,0
670619,2022,09,21,2022-09-21,06:06:00,3,MI,26,0,1.75,0,0,0,0,44.0800,-84.5500,44.0800,-84.5500,0,0,0,0,0,51,0,0,0
670620,2022,09,21,2022-09-21,06:20:00,3,MI,26,0,1.00,0,0,0,0,44.4200,-86.1500,44.4200,-86.1500,0,0,0,0,0,101,0,0,0
670621,2022,09,21,2022-09-21,06:30:00,3,MI,26,0,1.50,0,0,0,0,44.3700,-86.0100,44.3700,-86.0100,0,0,0,0,0,101,0,0,0
670622,2022,09,21,2022-09-21,06:33:00,3,MI,26,0,1.25,0,0,0,0,43.3300,-85.7300,43.3300,-85.7300,0,0,0,0,0,123,0,0,0
670623,2022,09,21,2022-09-21,06:45:00,3,MI,26,0,1.75,0,0,0,0,43.2900,-85.5400,43.2900,-85.5400,0,0,0,0,0,81,0,0,0
670624,2022,09,21,2022-09-21,06:49:00,3,MI,26,0,0.75,0,0,0,0,43.3200,-85.5000,43.3200,-85.5000,0,0,0,0,0,117,0,0,0
670625,2022,09,21,2022-09-21,06:51:00,3,MI,26,0,0.75,0,0,0,0,44.3800,-85.7800,44.3800,-85.7800,0,0,0,0,0,165,0,0,0
670626,2022,09,21,2022-09-21,07:00:00,3,MI,26,0,1.25,0,0,0,0,43.9800,-83.9600,43.9800,-83.9600,0,0,0,0,0,11,0,0,0
670627,2022,09,21,2022-09-21,07:17:00,3,MI,26,0,0.88,0,0,5000,0,43.1000,-85.2300,43.1000,-85.2300,0,0,0,0,0,67,0,0,0
670628,2022,09,21,2022-09-21,08:38:00,3,MI,26,0,2.00,0,0,0,0,42.5800,-84.4300,42.5800,-84.4300,0,0,0,0,0,65,0,0,0
670629,2022,09,21,2022-09-21,09:23:00,3,MI,26,0,1.00,0,0,0,0,42.4300,-83.1400,42.4300,-83.1400,0,0,0,0,0,163,0,0,0
670630,2022,09,22,2022-09-22,06:10:00,3,NH,33,0,1.25,0,0,0,0,42.9300,-71.0400,42.9300,-71.0400,0,0,0,0,0,15,0,0,0
670631,2022,09,22,2022-09-22,06:15:00,3,NH,33,0,1.25,0,0,0,0,42.9800,-70.9400,42.9800,-70.9400,0,0,0,0,0,15,0,0,0
670632,2022,09,22,2022-09-22,06:15:00,3,NH,33,0,1.00,0,0,0,0,43.0200,-70.9000,43.0200,-70.9000,0,0,0,0,0,15,0,0,0
670633,2022,09,23,2022-09-23,20:10:00,3,AZ,04,0,1.00,0,0,0,0,32.6060,-110.7888,32.6060,-110.7888,0,0,0,0,0,21,0,0,0
670634,2022,09,24,2022-09-24,16:04:00,3,MO,29,0,1.75,0,0,0,0,36.8800,-90.8500,36.8800,-90.8500,0,0,0,0,0,35,0,0,0
670635,2022,09,24,2022-09-24,16:55:00,3,MO,29,0,1.00,0,0,1000,0,36.9300,-90.7591,36.9300,-90.7591,0,0,0,0,0,35,0,0,0
670636,2022,09,24,2022-09-24,16:56:00,3,MO,29,0,0.75,0,0,0,0,36.6700,-90.5061,36.6700,-90.5061,0,0,0,0,0,23,0,0,0
670637,2022,09,25,2022-09-25,08:15:00,3,WV,54,0,1.00,0,0,0,0,39.6400,-79.9500,39.6400,-79.9500,0,0,0,0,0,61,0,0,0
670638,2022,09,25,2022-09-25,09:01:00,3,MD,24,0,1.00,0,0,0,0,39.5790,-79.3500,39.5790,-79.3500,0,0,0,0,0,23,0,0,0
670639,2022,09,25,2022-09-25,09:03:00,3,MD,24,0,1.50,0,0,0,0,39.5768,-79.3356,39.5768,-79.3356,0,0,0,0,0,23,0,0,0
670640,2022,09,25,2022-09-25,09:22:00,3,MD,24,0,1.00,0,0,0,0,39.5326,-79.0177,39.5326,-79.0177,0,0,0,0,0,1,0,0,0
670641,2022,09,25,2022-09-25,12:00:00,3,OH,39,0,0.75,0,0,0,0,41.0246,-80.7008,41.0246,-80.7008,0,0,0,0,0,99,0,0,0
670642,2022,09,25,2022-09-25,14:42:00,3,NY,36,0,1.00,0,0,0,0,42.1000,-75.7700,42.1000,-75.7700,0,0,0,0,0,7,0,0,0
670643,2022,09,25,2022-09-25,14:43:00,3,TN,47,0,0.88,0,0,0,0,36.3000,-85.3500,36.3000,-85.3500,0,0,0,0,0,133,0,0,0
670644,2022,09,25,2022-09-25,15:05:00,3,WI,55,0,0.75,0,0,0,0,45.8200,-89.6000,45.8200,-89.6000,0,0,0,0,0,85,0,0,0
670645,2022,09,25,2022-09-25,15:10:00,3,AR,05,0,0.88,0,0,0,0,33.4500,-94.0200,33.4500,-94.0200,0,0,0,0,0,91,0,0,0
670646,2022,09,25,2022-09-25,15:15:00,3,TX,48,0,1.25,0,0,0,0,33.3700,-94.0700,33.3700,-94.0700,0,0,0,0,0,37,0,0,0
670647,2022,09,25,2022-09-25,15:27:00,3,TX,48,0,1.25,0,0,0,0,33.3400,-94.1500,33.3400,-94.1500,0,0,0,0,0,37,0,0,0
670648,2022,09,25,2022-09-25,15:50:00,3,TN,47,0,0.75,0,0,0,0,35.7864,-85.9096,35.7864,-85.9096,0,0,0,0,0,177,0,0,0
670649,2022,09,26,2022-09-26,10:13:00,3,OH,39,0,0.75,0,0,0,0,41.7042,-81.3931,41.7042,-81.3931,0,0,0,0,0,85,0,0,0
670650,2022,09,29,2022-09-29,13:13:00,3,ID,16,0,1.00,0,0,0,0,43.4555,-111.3484,43.4555,-111.3484,0,0,0,0,0,19,0,0,0
670651,2022,09,29,2022-09-29,15:09:00,3,CA,06,0,0.75,0,0,0,0,33.2128,-116.4842,33.2128,-116.4842,0,0,0,0,0,73,0,0,0
670652,2022,10,01,2022-10-01,15:26:00,3,CO,08,0,0.75,0,0,0,0,40.0300,-105.2400,40.0300,-105.2400,0,0,0,0,0,13,0,0,0
670653,2022,10,01,2022-10-01,15:47:00,3,CO,08,0,1.00,0,0,0,0,40.0400,-105.0500,40.0400,-105.0500,0,0,0,0,0,123,0,0,0
670654,2022,10,01,2022-10-01,15:50:00,3,CO,08,0,1.00,0,0,0,0,40.0500,-105.0500,40.0500,-105.0500,0,0,0,0,0,123,0,0,0
670655,2022,10,01,2022-10-01,15:51:00,3,CO,08,0,1.00,0,0,0,0,40.0700,-105.0500,40.0700,-105.0500,0,0,0,0,0,123,0,0,0
670656,2022,10,01,2022-10-01,15:52:00,3,CO,08,0,0.75,0,0,0,0,40.0400,-105.0700,40.0400,-105.0700,0,0,0,0,0,13,0,0,0
670657,2022,10,01,2022-10-01,15:54:00,3,CO,08,0,1.50,0,0,0,0,40.0500,-105.0300,40.0500,-105.0300,0,0,0,0,0,123,0,0,0
670658,2022,10,01,2022-10-01,16:30:00,3,UT,49,0,1.75,0,0,7500,0,37.9009,-111.4250,37.9009,-111.4250,0,0,0,0,0,17,0,0,0
670659,2022,10,01,2022-10-01,17:07:00,3,CO,08,0,1.50,0,0,0,0,38.2700,-108.5500,38.2700,-108.5500,0,0,0,0,0,85,0,0,0
670660,2022,10,02,2022-10-02,15:13:00,3,UT,49,0,1.00,0,0,0,0,37.9108,-111.4236,37.9108,-111.4236,0,0,0,0,0,17,0,0,0
670661,2022,10,02,2022-10-02,15:24:00,3,UT,49,0,1.00,0,0,5000,0,38.3700,-110.7200,38.3700,-110.7200,0,0,0,0,0,55,0,0,0
670662,2022,10,02,2022-10-02,16:00:00,3,UT,49,0,0.80,0,0,0,0,38.9880,-110.1390,38.9880,-110.1390,0,0,0,0,0,19,0,0,0
670663,2022,10,02,2022-10-02,16:55:00,3,UT,49,0,1.50,0,0,40000,0,37.7229,-113.0441,37.7229,-113.0441,0,0,0,0,0,21,0,0,0
670664,2022,10,02,2022-10-02,19:50:00,3,ND,38,0,0.88,0,0,0,0,46.2300,-103.6200,46.2300,-103.6200,0,0,0,0,0,11,0,0,0
670665,2022,10,03,2022-10-03,13:42:00,3,AZ,04,0,1.25,0,0,0,0,35.3600,-112.2100,35.3993,-112.1708,0,0,0,0,0,5,0,0,0
670666,2022,10,03,2022-10-03,18:37:00,3,AZ,04,0,0.88,0,0,0,0,33.6373,-112.4536,33.6373,-112.4536,0,0,0,0,0,13,0,0,0
670667,2022,10,06,2022-10-06,14:30:00,3,AZ,04,0,1.00,0,0,0,0,33.0156,-114.2461,33.0156,-114.2461,0,0,0,0,0,27,0,0,0
670668,2022,10,10,2022-10-10,16:25:00,3,TX,48,0,1.00,0,0,0,0,30.6700,-104.0200,30.6700,-104.0200,0,0,0,0,0,243,0,0,0
670669,2022,10,10,2022-10-10,17:07:00,3,TX,48,0,1.00,0,0,0,0,30.9100,-102.8900,30.9100,-102.8900,0,0,0,0,0,371,0,0,0
670670,2022,10,10,2022-10-10,17:09:00,3,TX,48,0,1.75,0,0,0,0,30.9100,-102.8900,30.9100,-102.8900,0,0,0,0,0,371,0,0,0
670671,2022,10,10,2022-10-10,17:11:00,3,TX,48,0,1.75,0,0,0,0,30.8900,-102.8900,30.8900,-102.8900,0,0,0,0,0,371,0,0,0
670672,2022,10,11,2022-10-11,18:37:00,3,MN,27,0,0.75,0,0,0,0,45.9855,-94.1192,45.9855,-94.1192,0,0,0,0,0,97,0,0,0
670673,2022,10,11,2022-10-11,19:38:00,3,MN,27,0,1.75,0,0,0,0,47.9800,-92.8100,47.9800,-92.8100,0,0,0,0,0,137,0,0,0
670674,2022,10,11,2022-10-11,21:45:00,3,NE,31,0,1.00,0,0,0,0,41.1900,-96.2200,41.1900,-96.2200,0,0,0,0,0,55,0,0,0
670675,2022,10,11,2022-10-11,22:55:00,3,WI,55,0,0.75,0,0,0,0,46.6200,-91.6800,46.6200,-91.6800,0,0,0,0,0,31,0,0,0
670676,2022,10,12,2022-10-12,02:00:00,3,IA,19,0,0.88,0,0,0,0,41.3400,-92.2300,41.3400,-92.2300,0,0,0,0,0,107,0,0,0
670677,2022,10,12,2022-10-12,04:17:00,3,MO,29,0,1.00,0,0,0,0,38.3974,-94.3505,38.3974,-94.3505,0,0,0,0,0,13,0,0,0
670678,2022,10,12,2022-10-12,04:41:00,3,KS,20,0,1.00,0,0,0,0,37.8400,-94.7100,37.8400,-94.7100,0,0,0,0,0,11,0,0,0
670679,2022,10,12,2022-10-12,05:57:00,3,OK,40,0,1.00,0,0,0,0,36.4365,-95.3810,36.4365,-95.3810,0,0,0,0,0,97,0,0,0
670680,2022,10,12,2022-10-12,05:58:00,3,OK,40,0,0.75,0,0,0,0,36.4400,-95.3900,36.4400,-95.3900,0,0,0,0,0,97,0,0,0
670681,2022,10,12,2022-10-12,06:20:00,3,AL,01,0,1.00,0,0,0,0,32.4909,-87.8069,32.4909,-87.8069,0,0,0,0,0,91,0,0,0
670682,2022,10,12,2022-10-12,06:28:00,3,AL,01,0,2.00,0,0,0,0,32.5100,-87.7200,32.5100,-87.7200,0,0,0,0,0,65,0,0,0
670683,2022,10,12,2022-10-12,06:30:00,3,MO,29,0,0.88,0,0,0,0,37.5600,-93.2100,37.5600,-93.2100,0,0,0,0,0,167,0,0,0
670684,2022,10,12,2022-10-12,06:43:00,3,OK,40,0,0.75,0,0,0,0,36.4200,-94.8000,36.4200,-94.8000,0,0,0,0,0,41,0,0,0
670685,2022,10,12,2022-10-12,06:50:00,3,MO,29,0,0.88,0,0,0,0,38.1400,-91.7600,38.1400,-91.7600,0,0,0,0,0,125,0,0,0
670686,2022,10,12,2022-10-12,06:52:00,3,MO,29,0,1.00,0,0,0,0,37.0500,-93.3700,37.0500,-93.3700,0,0,0,0,0,43,0,0,0
670687,2022,10,12,2022-10-12,07:05:00,3,AR,05,0,1.00,0,0,0,0,36.3300,-94.4680,36.3300,-94.4680,0,0,0,0,0,7,0,0,0
670688,2022,10,12,2022-10-12,07:05:00,3,MO,29,0,1.00,0,0,0,0,37.0200,-93.2100,37.0200,-93.2100,0,0,0,0,0,43,0,0,0
670689,2022,10,12,2022-10-12,07:15:00,3,MO,29,0,1.00,0,0,0,0,37.0200,-93.2100,37.0200,-93.2100,0,0,0,0,0,43,0,0,0
670690,2022,10,12,2022-10-12,07:42:00,3,AR,05,0,0.75,0,0,0,0,36.2500,-94.1300,36.2500,-94.1300,0,0,0,0,0,7,0,0,0
670691,2022,10,12,2022-10-12,07:46:00,3,AR,05,0,0.75,0,0,0,0,36.1366,-94.2003,36.1366,-94.2003,0,0,0,0,0,143,0,0,0
670692,2022,10,12,2022-10-12,08:25:00,3,AR,05,0,1.00,0,0,0,0,36.0700,-94.1700,36.0700,-94.1700,0,0,0,0,0,143,0,0,0
670693,2022,10,12,2022-10-12,08:50:00,3,AR,05,0,0.88,0,0,0,0,35.5700,-93.8200,35.5700,-93.8200,0,0,0,0,0,47,0,0,0
670694,2022,10,12,2022-10-12,08:52:00,3,AR,05,0,0.88,0,0,0,0,35.5043,-93.8456,35.5043,-93.8456,0,0,0,0,0,47,0,0,0
670695,2022,10,12,2022-10-12,09:01:00,3,AR,05,0,0.75,0,0,0,0,35.5141,-93.8193,35.5141,-93.8193,0,0,0,0,0,47,0,0,0
670696,2022,10,12,2022-10-12,09:10:00,3,AR,05,0,1.00,0,0,0,0,35.3000,-93.8000,35.3000,-93.8000,0,0,0,0,0,83,0,0,0
670697,2022,10,12,2022-10-12,09:15:00,3,AR,05,0,0.88,0,0,0,0,35.5905,-93.8452,35.5905,-93.8452,0,0,0,0,0,47,0,0,0
670698,2022,10,12,2022-10-12,10:30:00,3,AR,05,0,1.00,0,0,0,0,35.9100,-91.2900,35.9100,-91.2900,0,0,0,0,0,75,0,0,0
670699,2022,10,12,2022-10-12,10:38:00,3,AR,05,0,1.00,0,0,0,0,36.0500,-90.9900,36.0500,-90.9900,0,0,0,0,0,75,0,0,0
670700,2022,10,12,2022-10-12,14:44:00,3,MS,28,0,2.00,0,0,50000,0,33.9900,-90.8800,33.9280,-90.6580,0,0,0,0,0,11,0,0,0
670701,2022,10,12,2022-10-12,15:15:00,3,MS,28,0,1.25,0,0,25000,0,33.9280,-90.6580,33.8390,-90.4520,0,0,0,0,0,133,0,0,0
670702,2022,10,12,2022-10-12,15:20:00,3,OH,39,0,1.00,0,0,0,0,38.5200,-82.5800,38.5200,-82.5800,0,0,0,0,0,87,0,0,0
670703,2022,10,12,2022-10-12,15:55:00,3,MS,28,0,1.75,0,0,20000,0,32.6078,-89.3651,32.6500,-89.3500,0,0,0,0,0,79,0,0,0
670704,2022,10,12,2022-10-12,16:10:00,3,MS,28,0,1.00,0,0,0,0,32.3700,-89.4700,32.3700,-89.4700,0,0,0,0,0,123,0,0,0
670705,2022,10,12,2022-10-12,16:10:00,3,MS,28,0,0.88,0,0,0,0,34.4100,-89.0400,34.4100,-89.0400,0,0,0,0,0,145,0,0,0
670706,2022,10,12,2022-10-12,16:15:00,3,MS,28,0,1.00,0,0,0,0,33.7600,-90.2000,33.7600,-90.2000,0,0,0,0,0,135,0,0,0
670707,2022,10,12,2022-10-12,16:26:00,3,LA,22,0,1.25,0,0,0,0,31.4237,-92.4786,31.4237,-92.4786,0,0,0,0,0,43,0,0,0
670708,2022,10,12,2022-10-12,16:28:00,3,LA,22,0,1.50,0,0,0,0,31.4200,-92.4700,31.4200,-92.4700,0,0,0,0,0,79,0,0,0
670709,2022,10,12,2022-10-12,16:30:00,3,LA,22,0,2.00,0,0,0,0,31.4304,-92.4828,31.4304,-92.4828,0,0,0,0,0,43,0,0,0
670710,2022,10,12,2022-10-12,16:40:00,3,LA,22,0,1.00,0,0,0,0,31.5238,-92.4078,31.5238,-92.4078,0,0,0,0,0,43,0,0,0
670711,2022,10,12,2022-10-12,16:40:00,3,MS,28,0,1.00,0,0,0,0,34.3000,-88.7400,34.3000,-88.7400,0,0,0,0,0,81,0,0,0
670712,2022,10,12,2022-10-12,16:40:00,3,MS,28,0,1.75,0,0,0,0,34.3800,-88.6900,34.3800,-88.6900,0,0,0,0,0,81,0,0,0
670713,2022,10,12,2022-10-12,16:45:00,3,MS,28,0,1.75,0,0,0,0,34.2900,-88.7100,34.2900,-88.7100,0,0,0,0,0,81,0,0,0
670714,2022,10,12,2022-10-12,16:50:00,3,LA,22,0,1.50,0,0,0,0,31.5204,-92.3615,31.5204,-92.3615,0,0,0,0,0,43,0,0,0
670715,2022,10,12,2022-10-12,16:50:00,3,MS,28,0,1.00,0,0,0,0,34.3200,-88.7000,34.3200,-88.7000,0,0,0,0,0,81,0,0,0
670716,2022,10,12,2022-10-12,16:58:00,3,LA,22,0,1.25,0,0,0,0,31.5814,-92.3105,31.5814,-92.3105,0,0,0,0,0,43,0,0,0
670717,2022,10,12,2022-10-12,17:05:00,3,MS,28,0,1.25,0,0,0,0,34.2700,-88.5800,34.2700,-88.5800,0,0,0,0,0,81,0,0,0
670718,2022,10,12,2022-10-12,17:09:00,3,MS,28,0,0.88,0,0,0,0,32.2600,-89.1500,32.2600,-89.1500,0,0,0,0,0,101,0,0,0
670719,2022,10,12,2022-10-12,17:25:00,3,MS,28,0,1.00,0,0,0,0,34.2600,-88.4000,34.2600,-88.4000,0,0,0,0,0,57,0,0,0
670720,2022,10,12,2022-10-12,17:30:00,3,LA,22,0,1.00,0,0,0,0,31.6506,-92.0827,31.6506,-92.0827,0,0,0,0,0,59,0,0,0
670721,2022,10,12,2022-10-12,17:30:00,3,MS,28,0,1.75,0,0,15000,0,32.2500,-89.0560,32.2500,-89.0560,0,0,0,0,0,101,0,0,0
670722,2022,10,12,2022-10-12,17:31:00,3,MS,28,0,1.00,0,0,0,0,32.3000,-88.6700,32.3000,-88.6700,0,0,0,0,0,75,0,0,0
670723,2022,10,12,2022-10-12,17:35:00,3,AR,05,0,1.00,0,0,0,0,34.9700,-92.0200,34.9700,-92.0200,0,0,0,0,0,85,0,0,0
670724,2022,10,12,2022-10-12,17:40:00,3,MS,28,0,1.50,0,0,0,0,34.1800,-88.3500,34.1800,-88.3500,0,0,0,0,0,57,0,0,0
670725,2022,10,12,2022-10-12,17:44:00,3,AR,05,0,1.00,0,0,0,0,34.9700,-91.9900,34.9700,-91.9900,0,0,0,0,0,85,0,0,0
670726,2022,10,12,2022-10-12,17:51:00,3,MS,28,0,1.00,0,0,0,0,31.5800,-91.0700,31.5800,-91.0700,0,0,0,0,0,37,0,0,0
670727,2022,10,12,2022-10-12,18:05:00,3,MS,28,0,1.00,0,0,0,0,34.5900,-90.2000,34.5900,-90.2000,0,0,0,0,0,137,0,0,0
670728,2022,10,12,2022-10-12,18:15:00,3,AL,01,0,1.50,0,0,0,0,34.1200,-88.0400,34.1200,-88.0400,0,0,0,0,0,93,0,0,0
670729,2022,10,12,2022-10-12,18:47:00,3,AL,01,0,1.00,0,0,0,0,34.0000,-87.8500,34.0000,-87.8500,0,0,0,0,0,93,0,0,0
